,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038
1,2548,0.29878239150796126,5889,0.2313456134873556,6696,0.20949110209178895,6697,0.2144864189822042,6697,0.2144864189822042
2,4830,0.3109584764283484,2014,0.28972837964408366,5286,0.21854511395566656,1639,0.25850764907898843,1639,0.25850764907898843
3,5325,0.32251014673743367,2733,0.3190758663752732,1373,0.19200749297533562,5815,0.2950359038401499,5815,0.2950359038401499
4,2357,0.3050265376209803,6096,0.254761161411177,6765,0.19825163908835466,1766,0.30533874492663127,1766,0.30533874492663127
5,2038,0.3293787074617546,6441,0.2581954417733375,6108,0.2057446144239775,5186,0.3293787074617546,5136,0.3250078051826413
6,6684,0.33031532937870745,4877,0.2869185138932251,1446,0.18389010302841086,5373,0.30377770839837653,5373,0.32001248829222606
7,6512,0.366219169528567,2891,0.38526381517327507,5584,0.17795816422104277,6070,0.32375897596003744,6070,0.33936934124258505
8,1739,0.39650327817670933,1571,0.3868248517015298,5683,0.17296284733062753,5809,0.3490477677177646,5809,0.36746799875117075
9,6301,0.41273805807055886,5933,0.41336247268186077,5564,0.1810802372775523,4956,0.372775522947237,4956,0.3933812051201998
10,5019,0.4267873868248517,1440,0.3509210115516703,5450,0.18451451763971277,6240,0.404932875429285,6240,0.4033718389010303
11,5884,0.45394942241648456,5555,0.3490477677177646,5503,0.182953481111458,6042,0.3652825476116141,6042,0.35466749921948176
12,6421,0.39556665625975646,2788,0.37620980330939746,4973,0.18451451763971277,6546,0.39619107087105837,5868,0.36059943802684985
13,5069,0.39556665625975646,5036,0.37964408367155794,5348,0.18201685919450517,5868,0.4027474242897284,6546,0.3940056197315017
14,6418,0.3275054636278489,6120,0.3915079612862941,1866,0.19762722447705278,6712,0.418045582266625,6712,0.4093037777083984
15,2137,0.3652825476116141,6652,0.4074305338744927,2072,0.2032469559787699,6826,0.42460193568529503,6668,0.4139868872931627
16,1536,0.3765220106150484,1738,0.4470808616921636,1943,0.20106150483921323,5169,0.4274118014361536,5169,0.4274118014361536
17,5263,0.3818295348111146,2615,0.4411489228847955,5974,0.2019981267561661,4875,0.43833905713393695,4875,0.43927567905088977
18,2685,0.4142990945988136,6550,0.45176397127692786,6610,0.20355916328442086,1996,0.47736497034030595,1996,0.4811114580081174
19,6844,0.4264751795192008,5822,0.46737433655947547,5245,0.2032469559787699,5979,0.5029659694036841,5979,0.5054636278488917
20,1511,0.42522635029659694,6079,0.4679987511707774,5803,0.20293474867311895,2268,0.5045270059319388,2268,0.5073368716827974
21,2912,0.4339681548548236,6491,0.4811114580081174,6034,0.202622541367468,6501,0.516390883546675,5362,0.4957852013737121
