,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.6231657820793006,-1,0.6231657820793006,-1,0.6231657820793006,-1,0.6231657820793006,-1,0.6231657820793006
1,5910,0.6178582578832345,132,0.6191070871058383,1639,0.6241024039962535,1639,0.6241024039962535,1639,0.6241024039962535
2,5123,0.6272244770527631,2279,0.6228535747736497,4043,0.6234779893849516,6851,0.6234779893849516,6851,0.6234779893849516
3,4777,0.6294099281923197,2402,0.653449890727443,3162,0.6303465501092725,4971,0.6297221354979706,4971,0.6297221354979706
4,5368,0.6443958788635654,3146,0.6487667811426787,4020,0.6331564158601312,4050,0.6269122697471121,4050,0.6269122697471121
5,4895,0.6443958788635654,5124,0.6509522322822354,1828,0.6450202934748673,5803,0.6331564158601312,5803,0.6331564158601312
6,6104,0.6447080861692164,140,0.6447080861692164,4818,0.6443958788635654,5137,0.6337808304714331,3412,0.6337808304714331
7,6304,0.6465813300031221,6215,0.6546987199500468,947,0.666250390259132,6292,0.6353418669996878,6292,0.6353418669996878
8,2416,0.6784264751795192,1186,0.6906025600999064,4269,0.6693724633156416,3482,0.653137683421792,3482,0.653137683421792
9,2257,0.692475803933812,4349,0.6943490477677178,3341,0.6696846706212926,5736,0.6497034030596316,5736,0.6493911957539806
10,113,0.6934124258507649,658,0.6896659381829535,3342,0.6824851701529816,4127,0.6490789884483297,1819,0.6497034030596316
11,4518,0.6921635966281611,4544,0.6980955354355292,1783,0.7002809865750859,2117,0.653137683421792,4127,0.6497034030596316
12,2879,0.6974711208242272,6239,0.699344364658133,6180,0.7002809865750859,1819,0.6522010615048393,2117,0.6528254761161412
13,6831,0.6937246331564159,5607,0.7021542304089916,6291,0.705900718076803,4512,0.6678114267873868,4512,0.6681236340930378
14,784,0.6962222916016235,6476,0.7074617546050578,4579,0.712144864189822,4110,0.6812363409303778,4110,0.6815485482360287
