,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
54,4292,0.6537620980330939,6032,0.6699968779269435,5705,0.7083983765220107,4581,0.6724945363721511,4581,0.6693724633156416
55,3663,0.6590696222291602,391,0.6765532313456135,4101,0.7133936934124259,1231,0.6887293162660006,4791,0.6696846706212926
56,2714,0.6578207930065564,4653,0.6768654386512645,183,0.7202622541367468,6275,0.6824851701529816,6275,0.6656259756478301
57,4619,0.660006244146113,2618,0.685919450515142,1756,0.7430533874492663,1928,0.6962222916016235,1231,0.6768654386512645
58,1536,0.6631283172026226,4018,0.6881049016546987,3856,0.7430533874492663,2890,0.7118326568841711,1928,0.6915391820168592
59,6161,0.6603184514517639,4023,0.692788011239463,966,0.7467998751170778,827,0.731813924445832,2890,0.706212925382454
60,6766,0.6643771464252264,3714,0.6955978769903216,3678,0.7492975335622853,4653,0.7315017171401811,827,0.7308773025288792
61,136,0.6743677802060568,1624,0.6940368404620668,558,0.7483609116453325,695,0.7414923509210115,695,0.7414923509210115
62,6029,0.6706212925382454,3245,0.6931002185451139,3090,0.751482984701842,1057,0.7499219481735873,1057,0.7508585700905401
63,3590,0.6709334998438964,3983,0.7108960349672182,4876,0.7542928504527006,3865,0.7474242897283796,3865,0.7486731189509834
64,5769,0.6715579144551983,3743,0.7118326568841711,3757,0.7574149235092101,996,0.7670933499843896,1886,0.7427411801436153
65,1442,0.6837339993755854,4807,0.7174523883858882,2833,0.7655323134561349,1886,0.7608492038713706,996,0.7617858257883234
66,204,0.679675304402123,6148,0.7280674367780207,1636,0.764595691539182,3306,0.7633468623165782,3306,0.764907898844833
67,5980,0.6799875117077739,4393,0.7346237901966906,3092,0.7683421792069934,4772,0.7655323134561349,4772,0.7667811426787386
68,2386,0.685919450515142,1466,0.7411801436153606,6764,0.7705276303465501,137,0.7745863253200125,137,0.7767717764595692
69,6685,0.685919450515142,4969,0.745238838588823,2106,0.7708398376522011,6083,0.7770839837652201,6083,0.7764595691539182
70,4965,0.7102716203559163,5717,0.7496097408679363,475,0.7546050577583515,5100,0.7783328129878239,5100,0.778020605682173
71,1002,0.705588510771152,5587,0.7574149235092101,6119,0.7561660942866063,1647,0.7686543865126444,4045,0.7770839837652201
72,4271,0.705588510771152,3844,0.771776459569154,3385,0.7564783015922573,4045,0.7686543865126444,1647,0.7680299719013425
73,4465,0.7105838276615672,2937,0.7870746175460506,5263,0.7567905088979082,4725,0.771776459569154,1983,0.764907898844833
74,4604,0.712769278801124,5214,0.7836403371838901,4763,0.7589759600374649,5900,0.7708398376522011,4725,0.7680299719013425
75,3020,0.7177645956915392,2586,0.7870746175460506,6440,0.7596003746487667,5560,0.7739619107087106,5900,0.7674055572900406
76,5168,0.7180768029971901,4899,0.790821105213862,1581,0.7611614111770215,1983,0.7720886668748048,5518,0.7720886668748048
77,4510,0.725257571027162,1946,0.7920699344364658,1335,0.7667811426787386,5702,0.7795816422104277,5378,0.7730252887917577
78,585,0.7265064002497659,1880,0.8139244458320325,5992,0.7699032157352482,4560,0.7814548860443334,5816,0.7730252887917577
79,6087,0.7274430221667187,834,0.8204807992507025,169,0.7748985326256634,5378,0.7820793006556354,4560,0.7752107399313144
80,5018,0.7293162660006244,5611,0.8201685919450515,6693,0.7752107399313144,16,0.7808304714330315,5702,0.7823915079612863
81,4240,0.7302528879175773,6323,0.8223540430846081,6534,0.7761473618482673,2197,0.7708398376522011,16,0.7808304714330315
82,4805,0.7299406806119263,333,0.8192319700280987,4571,0.7758351545426163,9,0.7814548860443334,2197,0.7705276303465501
83,391,0.7286918513893225,6113,0.8198563846394006,3742,0.7817670933499844,5816,0.7814548860443334,9,0.7808304714330315
84,6545,0.7290040586949734,6846,0.8220418357789572,6261,0.7830159225725882,2496,0.7942553855760225,6062,0.7842647517951921
85,4994,0.7290040586949734,6578,0.8254761161411177,6826,0.7830159225725882,6062,0.7951920074929754,2496,0.7951920074929754
86,2925,0.725881985638464,66,0.8248517015298158,3946,0.7839525444895411,1347,0.7930065563534187,1347,0.7917577271308148
87,6860,0.725881985638464,957,0.8261005307524196,1076,0.7798938495160787,4370,0.797065251326881,4370,0.7955042147986263
88,369,0.7224477052763034,2173,0.8326568841710896,5883,0.7795816422104277,2469,0.8029971901342492,2925,0.7967530440212302
89,1958,0.7196378395254449,6063,0.8401498595067125,4619,0.7858257883234467,4936,0.8089291289416173,2469,0.797377458632532
90,6675,0.7271308148610678,3723,0.8467062129253825,5947,0.7901966906025601,1283,0.8011239463003434,1283,0.7933187636590696
91,2148,0.7261941929441149,5887,0.8510771152044958,4939,0.7980018732438339,62,0.8042460193568529,4936,0.7989384951607867
92,5156,0.7402435216984078,2118,0.8551358101779581,3919,0.7976896659381829,2925,0.8045582266625039,62,0.803621604745551
93,4882,0.7418045582266625,4552,0.856072432094911,5672,0.8008117389946925,4716,0.8114267873868248,4716,0.8111145800811739
94,3086,0.7446144239775211,6855,0.8579456759288168,3792,0.8079925070246644,1745,0.8083047143303154,1745,0.8079925070246644
95,1254,0.758663752731814,4183,0.8585700905401187,6227,0.8095535435529191,5717,0.8129878239150796,5289,0.8079925070246644
96,4357,0.7577271308148611,891,0.8579456759288168,1551,0.8176709334998439,5104,0.8198563846394006,1096,0.8304714330315329
97,4576,0.758351545426163,3229,0.8573212613175148,237,0.8245394942241648,1096,0.8395254448954106,3630,0.8310958476428348
98,4303,0.758663752731814,5499,0.8591945051514206,2960,0.8083047143303154,3568,0.8445207617858258,5104,0.8382766156728068
99,775,0.758039338120512,2520,0.8666874804870434,2993,0.8083047143303154,2224,0.8538869809553543,3568,0.84264751795192
100,288,0.7546050577583515,6609,0.8666874804870434,2015,0.8092413362472682,5102,0.8541991882610053,5102,0.84264751795192
101,3096,0.7589759600374649,4619,0.8682485170152981,2624,0.8020605682172963,699,0.8442085544801748,2224,0.8520137371214487
102,4090,0.7592881673431159,2074,0.8613799562909772,4176,0.8026849828285982,5610,0.8504527005931939,371,0.8517015298157977
103,1375,0.7686543865126444,4196,0.8623165782079301,5391,0.8054948485794567,6215,0.8513893225101468,5226,0.856384639400562
104,2673,0.7661567280674367,4786,0.862628785513581,4023,0.8054948485794567,5289,0.8513893225101468,699,0.8479550421479862
