,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.3437402435216984,-1,0.3437402435216984,-1,0.3437402435216984,-1,0.3437402435216984,-1,0.3437402435216984
1,788,0.3521698407742741,3562,0.33593506088042463,604,0.39213237589759603,6630,0.3490477677177646,6630,0.3490477677177646
2,6031,0.3537308773025289,2183,0.35591632844208554,1639,0.418357789572276,1639,0.379019669060256,1639,0.379019669060256
3,4646,0.35654074305338745,4429,0.36746799875117075,445,0.3837027786450203,5136,0.40212300967842646,5136,0.40212300967842646
4,169,0.3581017795816422,4228,0.38401498595067124,406,0.35654074305338745,3910,0.4142990945988136,3910,0.4142990945988136
5,6137,0.37152669372463315,4796,0.3771464252263503,3341,0.37964408367155794,4342,0.4333437402435217,4342,0.4333437402435217
6,1034,0.3843271932563222,4000,0.3893225101467374,6701,0.39619107087105837,3257,0.4545738370277865,3257,0.4545738370277865
7,2253,0.39244458320324693,4553,0.3933812051201998,1731,0.3746487667811427,6220,0.4520761785825788,6220,0.4520761785825788
8,6234,0.4039962535123322,2368,0.42272869185138934,5809,0.3974399000936622,5821,0.4545738370277865,5821,0.4545738370277865
9,1552,0.4008741804558227,1431,0.4364658133000312,6546,0.41679675304402125,6063,0.444583203246956,6063,0.444583203246956
10,4973,0.3980643147049641,3050,0.44333437402435216,3162,0.42709959413050264,5169,0.46831095847642834,5169,0.46831095847642834
11,1565,0.37964408367155794,6532,0.4633156415860131,1622,0.40961598501404933,3087,0.4679987511707774,3087,0.4679987511707774
12,1371,0.3543552919138308,6622,0.46237901966906025,5215,0.41866999687792694,3508,0.4736184826724945,3508,0.4736184826724945
13,6412,0.3652825476116141,1741,0.46987199500468313,6028,0.43615360599438024,6546,0.49547299406806117,3866,0.47143303153293786
14,6027,0.36746799875117075,3681,0.4633156415860131,6240,0.44333437402435216,1629,0.5010927255697784,1819,0.4792382141742117
15,5405,0.3752731813924446,3686,0.4530128004995317,5837,0.46394005619731504,3866,0.5001561036528255,6546,0.5017171401810803
16,5487,0.359350608804246,344,0.4536372151108336,3842,0.4733062753668436,6440,0.5057758351545426,5263,0.5060880424601936
17,3423,0.3699656571963784,3245,0.4536372151108336,2202,0.46831095847642834,5263,0.509834530128005,6440,0.5120199812675617
18,5654,0.3646581330003122,3922,0.45738370277864504,3369,0.48735560412113643,368,0.5401186387761474,368,0.542616297221355
19,1705,0.3718389010302841,370,0.45270059319388073,2268,0.4776771776459569,6501,0.5432407118326569,6501,0.5444895410552607
20,3220,0.3843271932563222,4786,0.4536372151108336,2403,0.48985326256634404,4694,0.5448017483609117,4748,0.5457383702778645
21,256,0.3883858882297846,3146,0.4555104589447393,883,0.5079612862940993,6018,0.5448017483609117,6018,0.5457383702778645
22,2345,0.398688729316266,4579,0.470496409615985,2866,0.5251326881049017,2150,0.5675928816734311,2150,0.568217296284733
23,1698,0.42522635029659694,5686,0.4655010927255698,535,0.5179519200749297,535,0.5822666250390259,535,0.5835154542616298
24,745,0.44676865438651264,1472,0.4679987511707774,636,0.5051514205432407,4599,0.561973150171714,6003,0.5704027474242898
25,74,0.4386512644395879,3137,0.4701842023103341,6063,0.5204495785201374,6003,0.5563534186699969,4391,0.5600999063378083
26,6428,0.4589447393068998,1035,0.4792382141742117,5348,0.5235716515766469,4337,0.5610365282547611,4337,0.5654074305338745
27,1495,0.4505151420543241,1047,0.4876678114267874,5880,0.5248204807992507,4263,0.5729004058694973,4263,0.5769591008429598
28,4835,0.45332500780518264,6239,0.48985326256634404,3060,0.5385576022478926,2090,0.5788323446768654,2090,0.5825788323446769
29,6411,0.4536372151108336,3821,0.49110209178894787,4549,0.5544801748360911,2138,0.5872619419294411,2138,0.5903840149859507
30,314,0.4620668123634093,5017,0.49047767717764595,6534,0.5632219793943178,6029,0.5738370277864502,6029,0.575085857009054
31,3448,0.4633156415860131,972,0.5045270059319388,2172,0.5560412113643459,3765,0.5850764907898844,3852,0.5747736497034031
32,921,0.49547299406806117,1504,0.5060880424601936,3898,0.5610365282547611,2551,0.5916328442085544,3765,0.5850764907898844
