,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038
1,6827,0.20886668748048703,5889,0.2313456134873556,1639,0.2391507961286294,6697,0.2144864189822042,6697,0.2144864189822042
2,5089,0.22572588198563848,2014,0.28972837964408366,6671,0.25663440524508274,5875,0.24945363721511082,5875,0.24945363721511082
3,6434,0.21729628473306276,2733,0.3190758663752732,5730,0.294099281923197,1639,0.294099281923197,1639,0.294099281923197
4,6267,0.23571651576646893,6096,0.254761161411177,1658,0.3156415860131127,5402,0.2803621604745551,5401,0.2750546362784889
5,2884,0.33562285357477367,6441,0.2581954417733375,5136,0.32969091476740553,2168,0.3271932563221979,2168,0.3287542928504527
6,2937,0.33187636590696223,4877,0.2869185138932251,5373,0.34592569466125506,5316,0.3056509522322822,5316,0.30533874492663127
7,5535,0.31720262254136744,2891,0.38526381517327507,6070,0.34592569466125506,6070,0.3246955978769903,6070,0.32438339057133936
8,5401,0.33437402435216984,1571,0.3868248517015298,5809,0.3705900718076803,5081,0.34498907274430224,5081,0.34405245082734937
9,1592,0.3443646581330003,5933,0.41336247268186077,1986,0.38151732750546363,5859,0.3737121448641898,6662,0.3512332188573213
10,2680,0.3512332188573213,1440,0.3509210115516703,4956,0.39463003434280364,6662,0.37995629097720884,5859,0.37964408367155794
11,2146,0.3627848891664065,5555,0.3490477677177646,6203,0.3980643147049641,5852,0.38807368092413363,5852,0.38651264439587885
12,2878,0.3581017795816422,2788,0.37620980330939746,6668,0.3993131439275679,1819,0.39244458320324693,1819,0.3915079612862941
13,2646,0.346237901966906,5036,0.37964408367155794,6042,0.365906962222916,6693,0.3958788635654074,6693,0.39556665625975646
14,5318,0.3652825476116141,6120,0.3915079612862941,6851,0.366219169528567,6242,0.4005619731501717,6807,0.3974399000936622
15,5552,0.36653137683421794,6652,0.4074305338744927,6712,0.3812051201998127,6807,0.4005619731501717,6242,0.4005619731501717
16,2664,0.36247268186075554,1738,0.4470808616921636,2015,0.39057133936934124,6132,0.372775522947237,5175,0.40118638776147364
17,1576,0.3733999375585389,2615,0.4411489228847955,6546,0.41773337496097407,4968,0.38713705900718076,6132,0.37745863253200124
18,6831,0.3843271932563222,6550,0.45176397127692786,5362,0.4333437402435217,5175,0.3908835466749922,4968,0.3908835466749922
19,6106,0.3883858882297846,5822,0.46737433655947547,5169,0.42522635029659694,6571,0.40555729004058694,6571,0.40555729004058694
20,5655,0.39306899781454885,6079,0.4679987511707774,4875,0.4386512644395879,6831,0.42054324071183263,6596,0.41086481423665316
21,6866,0.3974399000936622,6491,0.4811114580081174,5815,0.4395878863565407,6596,0.42709959413050264,6831,0.4264751795192008
22,5762,0.4171089603496722,5287,0.4842335310646269,5979,0.4626912269747112,5216,0.4355291913830784,5188,0.43178270371526695
23,2164,0.42179206993443646,5919,0.49391195753980643,6525,0.46643771464252265,1816,0.4439587886356541,1816,0.44083671557914456
24,1434,0.4230408991570403,4920,0.49453637215110835,5951,0.47299406806119265,5188,0.44083671557914456,5216,0.44083671557914456
25,6254,0.42428972837964407,5472,0.5001561036528255,1661,0.5092101155167031,5742,0.4667499219481736,5742,0.4667499219481736
26,1665,0.44989072744302216,5546,0.5014049328754293,6501,0.5210739931314393,6603,0.48548236028723074,6054,0.45925694661255073
27,5201,0.46487667811426786,5748,0.5051514205432407,6573,0.5151420543240712,5736,0.4867311895098345,5736,0.4626912269747112
28,5331,0.4792382141742117,2703,0.4867311895098345,1807,0.5167030908523259,6054,0.483609116453325,6603,0.483609116453325
29,5954,0.48735560412113643,1503,0.48985326256634404,2090,0.5182641273805807,2811,0.48735560412113643,1757,0.4851701529815798
30,6130,0.5035903840149859,6781,0.4914142990945988,6118,0.5204495785201374,6086,0.46300343428036217,2811,0.4895410552606931
31,4909,0.5026537620980331,6317,0.49765844520761787,5107,0.5366843584139869,2042,0.46893537308773026,6086,0.46706212925382457
32,5932,0.5064002497658445,5086,0.49953168904152356,5412,0.5379331876365907,6447,0.4745551045894474,6447,0.47299406806119265
