,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038
1,2393,0.300655635341867,5889,0.2313456134873556,1639,0.2391507961286294,6697,0.2144864189822042,6697,0.2144864189822042
2,5999,0.33687168279737745,2014,0.28972837964408366,1766,0.25320012488292226,1639,0.25850764907898843,1639,0.25850764907898843
3,1438,0.21354979706525132,2733,0.3190758663752732,1944,0.2797377458632532,5815,0.2950359038401499,5815,0.2950359038401499
4,2267,0.25913206369029035,6096,0.254761161411177,5868,0.30096784264751797,1658,0.3125195129566032,1658,0.3125195129566032
5,6750,0.28004995316890413,6441,0.2581954417733375,5136,0.3175148298470184,5186,0.33562285357477367,5186,0.33562285357477367
6,2570,0.35747736497034033,4877,0.2869185138932251,6630,0.33250078051826415,5373,0.3131439275679051,5373,0.3131439275679051
7,6731,0.2950359038401499,2891,0.38526381517327507,5327,0.3668435841398689,6070,0.333125195129566,6070,0.333125195129566
8,6796,0.2516390883546675,1571,0.3868248517015298,5809,0.39057133936934124,4956,0.35466749921948176,4956,0.35466749921948176
9,5829,0.2759912581954418,5933,0.41336247268186077,1756,0.3746487667811427,5927,0.38401498595067124,5927,0.38401498595067124
10,2040,0.2965969403684046,1440,0.3509210115516703,6180,0.38276615672806746,6203,0.405245082734936,6203,0.405245082734936
11,1879,0.3115828910396503,5555,0.3490477677177646,6240,0.4093037777083984,6668,0.4064939119575398,6668,0.4064939119575398
12,6497,0.3115828910396503,2788,0.37620980330939746,6546,0.43677802060568216,5824,0.41523571651576646,5824,0.41523571651576646
13,2934,0.4064939119575398,5036,0.37964408367155794,2268,0.4171089603496722,6042,0.3693412425850765,6042,0.3693412425850765
14,2753,0.4014985950671246,6120,0.3915079612862941,5215,0.4399000936621917,6657,0.3883858882297846,6657,0.3883858882297846
15,2150,0.41461130190446455,6652,0.4074305338744927,6122,0.45519825163908834,6582,0.41617233843271934,6582,0.41617233843271934
16,6316,0.4164845457383703,1738,0.4470808616921636,4850,0.46831095847642834,4875,0.42928504527005934,4875,0.42928504527005934
17,5844,0.4189822041835779,2615,0.4411489228847955,5262,0.47080861692163595,5169,0.43490477677177647,5169,0.43490477677177647
18,5925,0.4280362160474555,6550,0.45176397127692786,6712,0.48079925070246643,1819,0.44021230096784264,1819,0.44021230096784264
19,6776,0.4130502653762098,5822,0.46737433655947547,1783,0.4745551045894474,5979,0.4655010927255698,6693,0.44021230096784264
20,6240,0.42834842335310647,6079,0.4679987511707774,1986,0.46987199500468313,6693,0.4655010927255698,5979,0.4655010927255698
