,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038
1,5756,0.19325632219793942,5889,0.2313456134873556,4993,0.1979394317827037,6782,0.21011551670309087,6782,0.21011551670309087
2,2178,0.26568841710896035,2014,0.28972837964408366,4920,0.182953481111458,2014,0.2588198563846394,2014,0.2588198563846394
3,2936,0.34592569466125506,2733,0.3190758663752732,5630,0.18482672494536373,5815,0.2969091476740556,5815,0.2969091476740556
4,2204,0.36902903527942554,6096,0.254761161411177,1946,0.2044957852013737,1658,0.3100218545113956,1658,0.3100218545113956
5,5508,0.29722135497970653,6441,0.2581954417733375,1804,0.22135497970652512,5136,0.32844208554480175,5136,0.32844208554480175
6,2409,0.3543552919138308,4877,0.2869185138932251,5584,0.20730565095223227,5138,0.346237901966906,5138,0.346237901966906
7,5350,0.37995629097720884,2891,0.38526381517327507,1842,0.2182329066500156,6267,0.346237901966906,6267,0.346237901966906
8,5613,0.33593506088042463,1571,0.3868248517015298,5866,0.22635029659694036,4927,0.36309709647205746,4927,0.36309709647205746
9,5494,0.2700593193880737,5933,0.41336247268186077,1741,0.26756166094286604,5859,0.3893225101467374,5859,0.3893225101467374
10,1616,0.28785513581017796,1440,0.3509210115516703,5450,0.2535123321885732,6240,0.39900093662191694,6240,0.39900093662191694
11,2048,0.33936934124258505,5555,0.3490477677177646,2004,0.27661567280674365,6042,0.35997502341554793,6042,0.35997502341554793
12,5760,0.35404308460817985,2788,0.37620980330939746,2172,0.2709959413050265,6712,0.3758975960037465,6712,0.3758975960037465
13,2861,0.3802684982828598,5036,0.37964408367155794,6829,0.2834842335310646,6338,0.3958788635654074,6338,0.3958788635654074
14,1727,0.4014985950671246,6120,0.3915079612862941,6857,0.2909772088666875,4874,0.411489228847955,5978,0.40430846081798316
15,1817,0.4039962535123322,6652,0.4074305338744927,6653,0.2928504527005932,5978,0.4199188261005308,4874,0.4199188261005308
16,5679,0.38151732750546363,1738,0.4470808616921636,1373,0.28972837964408366,5169,0.4339681548548236,5169,0.4339681548548236
17,5203,0.405245082734936,2615,0.4411489228847955,5359,0.2916016234779894,5277,0.4149235092101155,5277,0.4149235092101155
18,5242,0.4089915704027474,6550,0.45176397127692786,2359,0.2916016234779894,6668,0.418357789572276,6668,0.418357789572276
19,5165,0.41117702154230407,5822,0.46737433655947547,6079,0.2950359038401499,1673,0.4261629722135498,2266,0.4261629722135498
20,5095,0.4255385576022479,6079,0.4679987511707774,2405,0.29628473306275366,5979,0.451139556665626,6729,0.43022166718701216
21,6682,0.4261629722135498,6491,0.4811114580081174,6323,0.29722135497970653,1880,0.4783015922572588,5979,0.4536372151108336
22,2262,0.4267873868248517,5287,0.4842335310646269,1694,0.2934748673118951,6806,0.4811114580081174,1880,0.48079925070246643
23,5317,0.4274118014361536,5919,0.49391195753980643,5249,0.2965969403684046,6365,0.496721823290665,6477,0.49640961598501404
24,2399,0.47486731189509834,4920,0.49453637215110835,4988,0.30096784264751797,1828,0.5441773337496097,1679,0.5338744926631284
25,5073,0.4811114580081174,5472,0.5001561036528255,4833,0.30877302528879175,2583,0.5538557602247892,2583,0.5460505775835155
26,6626,0.48798001873243835,5546,0.5014049328754293,2134,0.3065875741492351,1770,0.5544801748360911,1770,0.5563534186699969
27,2626,0.4889166406493912,5748,0.5051514205432407,2491,0.31033406181704654,4834,0.568529503590384,4834,0.5707149547299407
28,5163,0.48985326256634404,2703,0.4867311895098345,5131,0.31782703715266936,5943,0.5757102716203559,5943,0.5778957227599126
29,5185,0.5082734935997503,1503,0.48985326256634404,5171,0.3337496097408679,5521,0.5878863565407431,5521,0.5894473930689978
30,2462,0.4957852013737121,6781,0.4914142990945988,6282,0.33749609740867936,2926,0.6009990633780831,2926,0.6025600999063379
31,2308,0.48798001873243835,6317,0.49765844520761787,5944,0.3512332188573213,6538,0.6072432094911021,6384,0.6088042460193569
32,5280,0.49110209178894787,5086,0.49953168904152356,5499,0.34935997502341554,6154,0.6094286606306587,6154,0.6128629409928192
33,1900,0.5082734935997503,6636,0.5029659694036841,4970,0.35060880424601937,2783,0.6394005619731502,2783,0.6497034030596316
34,2770,0.49640961598501404,1631,0.5079612862940993,5732,0.35060880424601937,1971,0.6312831720262254,1971,0.6384639400561973
35,2870,0.4720574461442398,2851,0.47955042147986265,5781,0.3808929128941617,6398,0.6369029035279425,6398,0.6434592569466125
36,2596,0.4645644708086169,5167,0.4892288479550421,5991,0.3958788635654074,2774,0.6868560724320949,1383,0.6490789884483297
37,2776,0.4614423977521074,6206,0.5064002497658445,6703,0.39712769278801124,1383,0.6934124258507649,5324,0.6440836715579145
38,5932,0.4686231657820793,6396,0.5213862004370903,6168,0.40212300967842646,2333,0.7093349984389635,2774,0.699344364658133
39,1677,0.4861067748985326,6740,0.5232594442709959,5520,0.4033718389010303,5324,0.7065251326881049,2333,0.7005931938807368
40,1776,0.4867311895098345,1840,0.5363721511083359,2393,0.4071183265688417,1420,0.718701217608492,1581,0.7065251326881049
41,1916,0.49516078676241027,1651,0.561660942866063,2671,0.44832969091476743,1581,0.7261941929441149,1420,0.7205744614423978
42,1899,0.4982828598189198,4876,0.5716515766468936,2736,0.4601935685295036,5643,0.7377458632532001,6436,0.7177645956915392
43,4955,0.5029659694036841,5030,0.5860131127068373,1575,0.4570714954729941,4984,0.7467998751170778,5687,0.7277552294723697
44,5943,0.5079612862940993,1488,0.601311270683734,6476,0.45832032469559786,6141,0.7486731189509834,4984,0.7374336559475492
45,5128,0.5082734935997503,2178,0.6103652825476116,6517,0.4742428972837964,6247,0.7496097408679363,6254,0.7368092413362473
46,2379,0.5023415547923822,2331,0.5897596003746488,5124,0.4745551045894474,6498,0.7605369965657196,6247,0.7399313143927568
47,5244,0.5029659694036841,6582,0.5960037464876679,5885,0.47299406806119265,6405,0.7542928504527006,5175,0.7399313143927568
48,5000,0.5192007492975336,5939,0.6009990633780831,5928,0.46050577583515456,6091,0.7539806431470496,6498,0.7499219481735873
49,6684,0.5192007492975336,1804,0.6262878551358102,6281,0.48048704339681547,5175,0.7536684358413986,5700,0.7539806431470496
50,2680,0.516078676241024,5534,0.627848891664065,2292,0.4801748360911645,5700,0.7539806431470496,6130,0.7524196066187949
51,2648,0.5051514205432407,6061,0.6415860131127068,6523,0.4876678114267874,6138,0.7405557290040587,2464,0.7627224477052763
52,5768,0.5204495785201374,4988,0.6472057446144239,4987,0.49047767717764595,2464,0.7620980330939744,2689,0.7464876678114268
53,1803,0.5254448954105526,5321,0.6674992194817359,5566,0.5076490789884484,2627,0.7458632532001249,1374,0.7496097408679363
54,4881,0.5329378707461755,1498,0.6734311582891039,5544,0.5117077739619107,1374,0.7486731189509834,4843,0.7542928504527006
55,6170,0.5479238214174211,4969,0.6774898532625664,2714,0.5060880424601936,5103,0.7577271308148611,5775,0.7602247892600686
56,5562,0.5529191383078365,6132,0.6940368404620668,6090,0.5067124570714955,5834,0.7627224477052763,5912,0.7611614111770215
57,6263,0.5694661255073369,4838,0.7046518888541992,6872,0.5060880424601936,2155,0.7951920074929754,2155,0.7955042147986263
58,5533,0.5778957227599126,6498,0.7105838276615672,1549,0.5085857009054012,5865,0.7939431782703715,6185,0.7939431782703715
59,2642,0.5744614423977521,5610,0.7183890103028411,1525,0.509834530128005,5158,0.7967530440212302,5355,0.7945675928816734
60,4865,0.575398064314705,6404,0.719325632219794,1623,0.4998438963471745,2132,0.7986262878551358,2132,0.7992507024664377
61,2317,0.5735248204807992,1531,0.7224477052763034,2459,0.5067124570714955,6511,0.7998751170777396,4851,0.7998751170777396
62,1874,0.5850764907898844,6726,0.7230721198876053,1531,0.522322822354043,4896,0.8026849828285982,6711,0.8033093974399
63,2797,0.5763346862316578,2575,0.706212925382454,5697,0.5338744926631284,6711,0.8067436778020606,2137,0.803933812051202
64,5827,0.5766468935373088,6189,0.7093349984389635,5552,0.528879175772713,1475,0.8126756166094287,1513,0.8111145800811739
65,1934,0.581954417733375,5046,0.7143303153293787,2586,0.5441773337496097,2137,0.8133000312207306,5928,0.8083047143303154
66,6217,0.5841398688729317,1485,0.7221354979706525,5656,0.5394942241648455,5958,0.8086169216359663,6725,0.8086169216359663
67,1464,0.5910084295972525,2549,0.7224477052763034,5639,0.5385576022478926,5785,0.8089291289416173,5785,0.8079925070246644
68,5049,0.5997502341554792,2215,0.7399313143927568,6306,0.5448017483609117,2778,0.8095535435529191,2778,0.8070558851077115
69,5697,0.6025600999063379,1926,0.7443022166718701,1883,0.5351233218857321,2610,0.8092413362472682,2302,0.8026849828285982
70,2047,0.6031845145176397,1630,0.7546050577583515,1931,0.5263815173275055,2302,0.8061192631907587,6409,0.8029971901342492
71,6067,0.6106774898532625,1375,0.758039338120512,2007,0.5232594442709959,6725,0.8061192631907587,2610,0.7958164221042773
72,6073,0.6262878551358102,1368,0.7561660942866063,4907,0.5263815173275055,2695,0.7892600686856073,6864,0.7958164221042773
73,6056,0.6400249765844521,5505,0.7592881673431159,5514,0.5279425538557603,6814,0.7898844832969092,2695,0.7786450202934748
74,1857,0.6500156103652825,2803,0.7552294723696534,6860,0.5257571027162036,2817,0.7823915079612863,2848,0.7736497034030596
