,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038
1,5641,0.17827037152669373,5889,0.2313456134873556,2011,0.23321885732126132,6782,0.21011551670309087,6709,0.21167655323134563
2,6427,0.1941929441148923,2014,0.28972837964408366,1658,0.26568841710896035,2012,0.2563221979394318,2012,0.2569466125507337
3,5015,0.2057446144239775,2733,0.3190758663752732,2536,0.2731813924445832,5815,0.294099281923197,5815,0.2950359038401499
4,5512,0.18420231033406181,6096,0.254761161411177,5213,0.29035279425538557,1937,0.30440212300967845,1937,0.3040899157040275
5,2684,0.19388073680924134,6441,0.2581954417733375,1869,0.29378707461754605,5136,0.32438339057133936,5136,0.3240711832656884
6,5935,0.20355916328442086,4877,0.2869185138932251,2167,0.29722135497970653,5373,0.3156415860131127,6267,0.33843271932563224
7,6120,0.2163596628161099,2891,0.38526381517327507,6651,0.3122073056509522,6267,0.3353106462691227,5373,0.33562285357477367
8,6166,0.22197939431782704,1571,0.3868248517015298,5978,0.33093974399000936,4927,0.3581017795816422,4927,0.35841398688729315
9,1888,0.22978457695910084,5933,0.41336247268186077,5018,0.339681548548236,5892,0.3874492663128317,5892,0.38807368092413363
10,2337,0.25975647830159226,1440,0.3509210115516703,5299,0.3693412425850765,6203,0.3968154854823603,6203,0.3968154854823603
11,6686,0.27474242897283796,5555,0.3490477677177646,1770,0.35060880424601937,6042,0.3446768654386513,5868,0.40867936309709646
12,5040,0.27224477052763035,2788,0.37620980330939746,6180,0.359662816109897,5978,0.3502965969403684,6668,0.41024039962535125
13,2445,0.31876365906962223,5036,0.37964408367155794,6257,0.3758975960037465,6668,0.35154542616297224,6042,0.3521698407742741
14,5401,0.33936934124258505,6120,0.3915079612862941,5764,0.39650327817670933,6712,0.3699656571963784,6712,0.37090227911333123
15,5318,0.36309709647205746,6652,0.4074305338744927,1828,0.38214174211676555,5069,0.3890103028410865,5069,0.38963471745238837
