,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038,-1,0.19356852950359038
1,1493,0.17046518888541992,5889,0.2313456134873556,1639,0.2391507961286294,6782,0.21011551670309087,6782,0.21011551670309087
2,4842,0.1876365906962223,2014,0.28972837964408366,6834,0.2553855760224789,5875,0.24539494224164846,5875,0.24539494224164846
3,2537,0.28223540430846084,2733,0.3190758663752732,5730,0.29316266000624414,1910,0.294099281923197,1910,0.294099281923197
4,1559,0.18076802997190133,6096,0.254761161411177,1658,0.31532937870746175,5402,0.27630346550109275,5402,0.27630346550109275
5,4854,0.21386200437090228,6441,0.2581954417733375,5136,0.32969091476740553,1861,0.3262566344052451,1861,0.3262566344052451
6,2985,0.307211988760537,4877,0.2869185138932251,5373,0.346237901966906,5316,0.30284108648142366,6264,0.3371838901030284
7,6544,0.3165782079300656,2891,0.38526381517327507,6136,0.3456134873556041,6238,0.32251014673743367,5316,0.32126131751482984
8,2523,0.3250078051826413,1571,0.3868248517015298,4927,0.3627848891664065,5024,0.34405245082734937,5024,0.3421792069934437
9,2641,0.3231345613487356,5933,0.41336247268186077,5809,0.3883858882297846,6720,0.346237901966906,6720,0.3446768654386513
10,5946,0.32969091476740553,1440,0.3509210115516703,1986,0.39962535123321885,5859,0.3737121448641898,6798,0.35466749921948176
11,4851,0.3456134873556041,5555,0.3490477677177646,6783,0.398688729316266,6798,0.38307836403371837,5859,0.3802684982828598
12,6226,0.3487355604121136,2788,0.37620980330939746,6240,0.4058694973462379,5852,0.38869809553543555,5852,0.3868248517015298
13,6568,0.36746799875117075,5036,0.37964408367155794,6668,0.40618170465188885,2210,0.3968154854823603,2210,0.4005619731501717
14,2192,0.3933812051201998,6120,0.3915079612862941,6140,0.3618482672494536,6242,0.40368404620668125,6242,0.4155479238214174
15,5102,0.3862004370902279,6652,0.4074305338744927,6712,0.379019669060256,6042,0.37152669372463315,5175,0.411801436153606
16,1722,0.41367467998751173,1738,0.4470808616921636,2015,0.3890103028410865,4968,0.385888229784577,6042,0.38214174211676555
17,6314,0.41617233843271934,2615,0.4411489228847955,6546,0.41617233843271934,6526,0.4064939119575398,4968,0.3968154854823603
18,5687,0.4355291913830784,6550,0.45176397127692786,4875,0.4330315329378707,5175,0.40961598501404933,6526,0.41773337496097407
19,6224,0.4461442397752107,5822,0.46737433655947547,5362,0.4470808616921636,6791,0.4224164845457384,6737,0.43490477677177647
20,1705,0.46175460505775834,6079,0.4679987511707774,5169,0.43927567905088977,6596,0.4255385576022479,6596,0.43771464252263503
21,2241,0.4823602872307212,6491,0.4811114580081174,6002,0.4405245082734936,5223,0.4333437402435217,5223,0.4364658133000312
22,2441,0.44739306899781456,5287,0.4842335310646269,5979,0.46300343428036217,1672,0.4430221667187012,5188,0.4286606306587574
23,4825,0.44864189822041833,5919,0.49391195753980643,6336,0.46643771464252265,5188,0.4374024352169841,1672,0.43833905713393695
24,6143,0.46706212925382457,4920,0.49453637215110835,1661,0.5054636278488917,5761,0.4601935685295036,5761,0.4608179831408055
25,6245,0.4736184826724945,5472,0.5001561036528255,6534,0.5085857009054012,6603,0.47986262878551356,1807,0.4661255073368717
26,6187,0.46831095847642834,5546,0.5014049328754293,5951,0.5129566031845145,1807,0.4829847018420231,6406,0.4876678114267874
27,5287,0.4733062753668436,5748,0.5051514205432407,6501,0.5154542616297222,5736,0.4882922260380893,5736,0.4926631283172026
28,4954,0.47986262878551356,2703,0.4867311895098345,1636,0.5170152981579769,2811,0.4914142990945988,6807,0.49297533562285356
29,2974,0.46737433655947547,1503,0.48985326256634404,2090,0.5204495785201374,6447,0.4935997502341555,2811,0.4973462379019669
30,4952,0.4786137995629098,6781,0.4914142990945988,5052,0.5351233218857321,6807,0.4942241648454574,6447,0.4992194817358726
31,5731,0.48454573837027787,6317,0.49765844520761787,6118,0.5351233218857321,5087,0.5110833593506088,5087,0.5151420543240712
32,2947,0.46955978769903217,5086,0.49953168904152356,5344,0.535747736497034,6121,0.5026537620980331,6121,0.5060880424601936
33,5843,0.4726818607555417,6636,0.5029659694036841,1581,0.5382453949422417,6076,0.4926631283172026,5143,0.4973462379019669
34,4912,0.48048704339681547,1631,0.5079612862940993,6110,0.5369965657196378,5143,0.4914142990945988,6076,0.4935997502341555
35,1609,0.5023415547923822,2851,0.47955042147986265,6003,0.536059943802685,5981,0.4973462379019669,5981,0.5001561036528255
36,1972,0.509522322822354,5167,0.4892288479550421,2551,0.5529191383078365,5586,0.5107711520449578,1468,0.5120199812675617
37,2819,0.4895410552606931,6206,0.5064002497658445,5509,0.5669684670621292,6053,0.5029659694036841,2213,0.5123321885732126
38,5051,0.4895410552606931,6396,0.5213862004370903,5324,0.5669684670621292,4965,0.5085857009054012,6147,0.5070246643771464
39,5443,0.4932875429285045,6740,0.5232594442709959,6811,0.5675928816734311,1468,0.5216984077427412,4965,0.5113955666562597
40,2134,0.5123321885732126,1840,0.5363721511083359,6009,0.5675928816734311,1395,0.5285669684670621,6053,0.5039025913206369
41,5109,0.5188885419918826,1651,0.561660942866063,2686,0.5941305026537621,6143,0.5245082734935997,5586,0.5167030908523259
42,5254,0.5376209803309397,4876,0.5716515766468936,6148,0.5832032469559788,2213,0.5266937246331564,6828,0.5179519200749297
