,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
0,-1,0.2959725257571027,-1,0.2959725257571027,-1,0.2959725257571027,-1,0.2959725257571027,-1,0.2959725257571027
1,5871,0.3143927567905089,4860,0.22322822354043084,234,0.2719325632219794,4745,0.307211988760537,4745,0.307211988760537
2,5571,0.28067436778020605,3922,0.24695597876990322,4246,0.2856696846706213,1639,0.3275054636278489,1639,0.3275054636278489
3,989,0.3271932563221979,6653,0.2619419294411489,2335,0.3012800499531689,3870,0.3512332188573213,3870,0.3512332188573213
4,2158,0.353106462691227,4136,0.25663440524508274,883,0.30689978145488606,2106,0.32251014673743367,2106,0.32251014673743367
5,5714,0.31033406181704654,2455,0.30284108648142366,2172,0.2750546362784889,5128,0.3477989384951608,5128,0.3477989384951608
6,73,0.30689978145488606,5450,0.28660630658757413,1673,0.2965969403684046,3445,0.36559475491726506,3445,0.36559475491726506
7,6769,0.3190758663752732,4403,0.3122073056509522,1766,0.28473306275366844,6136,0.3933812051201998,6136,0.3933812051201998
8,6119,0.3431158289103965,6478,0.2725569778332813,4597,0.28879175772713084,3153,0.42023103340618173,3153,0.42023103340618173
9,6831,0.35747736497034033,5866,0.32032469559787696,3245,0.29191383078364036,4072,0.44739306899781456,4072,0.44739306899781456
10,1863,0.3378083047143303,6699,0.3109584764283484,2707,0.34748673118950985,4314,0.4230408991570403,4314,0.4230408991570403
11,6027,0.33936934124258505,5614,0.30440212300967845,499,0.32594442709959415,4344,0.3737121448641898,4344,0.3737121448641898
12,1745,0.3543552919138308,5135,0.3250078051826413,4003,0.33687168279737745,6712,0.3883858882297846,6712,0.3883858882297846
13,4954,0.3634093037777084,5219,0.3250078051826413,5262,0.3381205120199813,5169,0.4221042772400874,6693,0.39119575398064316
14,2665,0.39306899781454885,4100,0.33843271932563224,6180,0.3431158289103965,6693,0.42428972837964407,5169,0.42428972837964407
15,1530,0.39213237589759603,3430,0.33905713393693415,4043,0.34592569466125506,6546,0.45394942241648456,6546,0.45394942241648456
16,5522,0.3868248517015298,65,0.34748673118950985,3778,0.3496721823290665,5979,0.4711208242272869,5979,0.4711208242272869
17,494,0.3833905713393693,2144,0.3833905713393693,1639,0.34342803621604745,2015,0.4867311895098345,2015,0.4867311895098345
18,4632,0.38557602247892603,725,0.4124258507649079,3297,0.3562285357477365,3185,0.4892288479550421,3185,0.4892288479550421
19,2116,0.37964408367155794,727,0.4274118014361536,6323,0.3634093037777084,368,0.5451139556665626,5293,0.49516078676241027
20,5179,0.4005619731501717,2056,0.4374024352169841,947,0.3993131439275679,5293,0.5547923821417421,368,0.5547923821417421
21,428,0.379019669060256,5521,0.44083671557914456,4579,0.4058694973462379,6501,0.5535435529191383,6440,0.5600999063378083
22,6160,0.3862004370902279,4380,0.451139556665626,2774,0.3877614736184827,6440,0.5432407118326569,1819,0.555104589447393
23,5027,0.40618170465188885,2250,0.4455198251639088,5136,0.41273805807055886,1819,0.5476116141117702,6501,0.5476116141117702
24,916,0.42272869185138934,3353,0.44864189822041833,3136,0.4364658133000312,5963,0.548548236028723,5963,0.548548236028723
25,2640,0.46737433655947547,6151,0.46893537308773026,3714,0.43927567905088977,1821,0.548548236028723,1821,0.548548236028723
26,5879,0.49297533562285356,3125,0.4720574461442398,1821,0.4470808616921636,6357,0.5254448954105526,4486,0.5260693100218545
27,5599,0.4857945675928817,5566,0.4776771776459569,6834,0.4633156415860131,5052,0.5398064314704965,5052,0.5398064314704965
28,1701,0.49391195753980643,6859,0.48860443334374026,4020,0.47892600686856074,855,0.5607243209491102,855,0.5604121136434592
29,585,0.4783015922572588,54,0.49953168904152356,6726,0.48142366531376835,3470,0.5650952232282236,3470,0.5657196378395254
30,4184,0.47955042147986265,4960,0.48079925070246643,330,0.46394005619731504,5644,0.581642210427724,5644,0.5822666250390259
31,3091,0.4957852013737121,139,0.48860443334374026,3162,0.4876678114267874,175,0.5860131127068373,175,0.5863253200124883
32,904,0.47549172650640026,6833,0.4882922260380893,4347,0.5060880424601936,2412,0.5997502341554792,4295,0.5894473930689978
33,4120,0.4733062753668436,2420,0.5010927255697784,2106,0.5001561036528255,4226,0.5981891976272244,2412,0.6041211364345925
34,6852,0.49110209178894787,2787,0.5120199812675617,3856,0.5035903840149859,4295,0.5994380268498283,4226,0.5994380268498283
35,5631,0.5001561036528255,5193,0.5235716515766469,1783,0.4758039338120512,3892,0.6031845145176397,352,0.5903840149859507
36,6782,0.5045270059319388,2231,0.5301280049953169,6570,0.4826724945363722,352,0.5978769903215735,3892,0.5978769903215735
37,6572,0.5145176397127693,6726,0.5320012488292226,1305,0.49765844520761787,3894,0.5975647830159225,5888,0.5978769903215735
38,3934,0.5398064314704965,2647,0.5569778332812988,1908,0.477052763034655,4216,0.5966281610989698,4216,0.5969403684046206
39,1394,0.5441773337496097,2784,0.5828910396503278,3445,0.48204807992507026,5548,0.6150483921323759,5548,0.6153605994380269
40,4744,0.548548236028723,174,0.5900718076802998,4101,0.4907898844832969,5688,0.6381517327505464,4422,0.6088042460193569
41,1182,0.5591632844208555,3503,0.5919450515142054,2377,0.5170152981579769,4537,0.6425226350296597,3597,0.6266000624414612
42,2535,0.528879175772713,4314,0.6000624414611302,3295,0.535747736497034,4422,0.6362784889166406,4537,0.6303465501092725
43,2204,0.529503590384015,6423,0.6178582578832345,6712,0.5476116141117702,1437,0.6459569153918202,1437,0.6412738058070558
44,1698,0.5494848579456759,4933,0.6128629409928192,6291,0.5585388698095536,6091,0.6409615985014049,3474,0.6412738058070558
45,6788,0.5519825163908836,4959,0.6094286606306587,4144,0.5738370277864502,1305,0.6609428660630658,6091,0.6362784889166406
46,1953,0.5519825163908836,972,0.6369029035279425,2202,0.5697783328129878,3474,0.6618794879800187,6724,0.6375273181392445
47,495,0.5588510771152045,4108,0.6353418669996878,2866,0.5744614423977521,1085,0.6874804870433968,1305,0.6590696222291602
48,5894,0.5594754917265063,2582,0.6431470496409616,4553,0.5838276615672807,6864,0.6884171089603497,382,0.6690602560099906
