,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
42,178,0.14517639712769279,41,0.1495472994068061,1061,0.1776459569153918,4886,0.14985950671245707,4886,0.13300031220730565
43,875,0.17046518888541992,42,0.14080549484857946,2866,0.1482984701842023,6492,0.1536059943802685,6492,0.17077739619107088
44,4344,0.19450515142054325,43,0.13643459256946613,4342,0.1810802372775523,6724,0.16266000624414612,6724,0.15235716515766468
45,3933,0.14423977521073994,44,0.14142990945988135,2774,0.1595379331876366,5143,0.18076802997190133,5143,0.1561036528254761
46,6751,0.18201685919450517,45,0.16016234779893848,1262,0.13768342179206994,5625,0.1280049953168904,5625,0.15048392132375898
47,1325,0.1495472994068061,46,0.15017171401810803,3581,0.209178894786138,5307,0.17920699344364657,5307,0.1536059943802685
48,4335,0.21511083359350608,47,0.13112706837339994,406,0.15329378707461755,3470,0.16109896971589135,3470,0.1882610053075242
49,5882,0.14142990945988135,48,0.15922572588198564,3545,0.13300031220730565,4000,0.18857321261317514,4000,0.17577271308148612
50,1928,0.15891351857633468,49,0.13612238526381518,4620,0.169840774274118,5469,0.21073993131439275,5469,0.1554792382141742
51,5240,0.17670933499843897,50,0.15860131127068372,183,0.13862004370902278,5078,0.1966906025600999,5078,0.16796753044021231
52,5457,0.16765532313456136,51,0.10084295972525757,4396,0.2057446144239775,4514,0.1582891039650328,4514,0.18014361536059945
53,6031,0.16952856696846708,52,0.15048392132375898,6148,0.18482672494536373,4743,0.1817046518888542,4743,0.1817046518888542
54,234,0.17140181080237277,53,0.1333125195129566,2150,0.1595379331876366,6513,0.2019981267561661,6513,0.21354979706525132
55,386,0.21198876053699656,54,0.15110833593506087,338,0.17920699344364657,6210,0.17546050577583516,6210,0.18919762722447706
56,2293,0.19606618794879802,55,0.13862004370902278,1704,0.17077739619107088,2890,0.16172338432719324,2890,0.16827973774586324
57,3334,0.19450515142054325,56,0.1476740555729004,3090,0.20043709022791134,1000,0.19606618794879802,1000,0.20605682172962847
58,5382,0.1941929441148923,58,0.13237589759600374,6119,0.16703090852325944,827,0.20512019981267562,827,0.17077739619107088
59,714,0.22635029659694036,57,0.15735248204807992,358,0.23290665001561037,1840,0.14423977521073994,1840,0.15017171401810803
60,6182,0.2019981267561661,59,0.16453325007805183,3066,0.19138307836403373,6275,0.21292538245394943,6275,0.16890415235716516
61,5755,0.19200749297533562,60,0.13955666562597566,2015,0.1876365906962223,4644,0.21386200437090228,4644,0.21167655323134563
62,2173,0.2491414299094599,61,0.1458008117389947,3892,0.16266000624414612,1647,0.19762722447705278,1647,0.1882610053075242
63,6796,0.22916016234779893,62,0.13737121448641898,2962,0.17296284733062753,1551,0.20387137059007182,1551,0.15891351857633468
64,2624,0.2210427724008742,63,0.13768342179206994,4636,0.2044957852013737,5288,0.22541367467998752,5288,0.20043709022791134
65,2262,0.22791133312519513,64,0.13237589759600374,3508,0.1929441148922885,2747,0.21885732126131752,2747,0.16796753044021231
66,1976,0.21136434592569467,65,0.1458008117389947,6590,0.2169840774274118,2173,0.19075866375273182,2173,0.18732438339057134
67,6819,0.21417421167655323,67,0.1542304089915704,175,0.23040899157040276,977,0.19981267561660943,977,0.21230096784264751
68,3695,0.2007492975335623,68,0.17827037152669373,1477,0.1823290665001561,1682,0.2019981267561661,1682,0.21073993131439275
69,4897,0.1882610053075242,69,0.14486418982204183,1139,0.21479862628785515,3865,0.19981267561660943,3865,0.20512019981267562
70,2221,0.22666250390259132,70,0.14923509210115515,4266,0.19950046831095847,4230,0.2569466125507337,4230,0.21792069934436467
71,2743,0.23415547923821417,66,0.15922572588198564,6618,0.22197939431782704,5836,0.19138307836403373,5836,0.1351857633468623
72,6257,0.21386200437090228,71,0.1339369341242585,5947,0.15516703090852327,4835,0.1882610053075242,4835,0.189509834530128
73,2818,0.2032469559787699,72,0.14861067748985327,3302,0.21916952856696847,4045,0.2372775522947237,4045,0.16390883546674992
74,965,0.21511083359350608,73,0.13081486106774898,5263,0.17483609116453325,4725,0.19575398064314706,4725,0.2491414299094599
75,6820,0.22510146737433656,74,0.1745238838588823,6742,0.1882610053075242,5519,0.22291601623477988,5519,0.20824227286918515
76,6271,0.21386200437090228,75,0.16390883546674992,1335,0.2144864189822042,2781,0.2560099906337808,2781,0.16172338432719324
77,940,0.228847955042148,76,0.1685919450515142,5883,0.19887605369965658,5900,0.18701217608492038,5900,0.189509834530128
78,1932,0.24664377146425226,77,0.18482672494536373,4618,0.2132375897596004,2197,0.20949110209178895,2197,0.22041835778957228
79,4957,0.2307211988760537,78,0.14736184826724946,3880,0.19762722447705278,3423,0.19731501717140182,3423,0.19169528566968466
80,2397,0.21479862628785515,79,0.10490165469871995,4399,0.22635029659694036,1548,0.20043709022791134,1548,0.20355916328442086
81,1257,0.19231970028098658,80,0.13300031220730565,2942,0.19075866375273182,4560,0.24039962535123321,4560,0.19700280986575086
82,1514,0.24008741804558226,81,0.1582891039650328,6764,0.21136434592569467,3095,0.19200749297533562,3095,0.18701217608492038
83,431,0.2044957852013737,82,0.1810802372775523,2960,0.1863877614736185,3306,0.26100530752419604,3306,0.22510146737433656
84,5884,0.28004995316890413,83,0.16703090852325944,5402,0.1685919450515142,4958,0.21167655323134563,4958,0.2210427724008742
85,1922,0.20949110209178895,84,0.16266000624414612,1498,0.2013737121448642,6062,0.2594442709959413,6062,0.215735248204808
86,3036,0.267873868248517,85,0.14455198251639087,3933,0.1495472994068061,16,0.16703090852325944,16,0.23509210115516704
87,3813,0.24164845457383702,86,0.14330315329378707,4875,0.18139244458320325,1348,0.24352169840774274,1348,0.21979394317827036
88,2057,0.27724008741804557,87,0.16796753044021231,3808,0.22510146737433656,4370,0.1941929441148923,4370,0.24726818607555417
89,2484,0.25569778332812987,88,0.16297221354979707,872,0.20543240711832658,6436,0.21417421167655323,6436,0.20231033406181706
90,1205,0.23758975960037465,89,0.15579144551982516,1703,0.22073056509522324,4707,0.22916016234779893,4707,0.2578832344676865
91,5226,0.2503902591320637,90,0.19388073680924134,6227,0.2044957852013737,2469,0.26319075866375274,2469,0.26631283172026227
92,4472,0.2360287230721199,91,0.12519512956603185,4648,0.24008741804558226,5633,0.19950046831095847,5633,0.19231970028098658
93,6596,0.22322822354043084,92,0.15704027474242896,3353,0.25850764907898843,3630,0.2450827349359975,3630,0.24851701529815798
94,343,0.26256634405245083,93,0.15641586013112707,3669,0.2600686856072432,5581,0.2560099906337808,5581,0.2516390883546675
95,6403,0.24945363721511082,94,0.15329378707461755,3433,0.24851701529815798,1853,0.2144864189822042,1853,0.26756166094286604
96,869,0.2544489541055261,96,0.15142054324071183,5469,0.2379019669060256,62,0.22010615048392132,62,0.25663440524508274
97,3263,0.28317202622541365,95,0.1417421167655323,1866,0.2325944427099594,4780,0.2816109896971589,4780,0.26912269747112083
98,6203,0.2881673431158289,97,0.16765532313456136,4939,0.20636902903527943,3505,0.24758039338120513,3505,0.24539494224164846
99,1075,0.25132688104901657,98,0.15766468935373087,1551,0.24539494224164846,6837,0.25257571027162035,6837,0.21979394317827036
100,1947,0.25850764907898843,99,0.14923509210115515,2862,0.24758039338120513,2846,0.267873868248517,2846,0.26319075866375274
101,2710,0.2619419294411489,100,0.1582891039650328,4723,0.23540430846081797,4938,0.30377770839837653,4938,0.2366531376834218
102,3872,0.24945363721511082,101,0.1660942866063066,2417,0.2044957852013737,2650,0.2738058070558851,2650,0.21354979706525132
103,703,0.2684982828598189,102,0.1673431158289104,2633,0.2894161723384327,6358,0.25507336871682795,6358,0.24289728379644085
104,5675,0.25569778332812987,103,0.17546050577583516,3570,0.19356852950359038,371,0.25257571027162035,371,0.2176084920387137
105,1489,0.2816109896971589,104,0.16890415235716516,5107,0.24164845457383702,5342,0.24008741804558226,5342,0.26256634405245083
106,6313,0.2950359038401499,105,0.1495472994068061,2719,0.22291601623477988,699,0.2581954417733375,699,0.2379019669060256
107,1592,0.24164845457383702,106,0.19044645644708086,5193,0.222291601623478,6157,0.23883858882297845,6157,0.2635029659694037
108,73,0.2759912581954418,107,0.1404932875429285,1388,0.23509210115516704,495,0.29066500156103653,495,0.2738058070558851
109,600,0.2819231970028099,108,0.17046518888541992,3158,0.2294723696534499,1297,0.28004995316890413,1297,0.2900405869497346
110,5883,0.25850764907898843,109,0.2247892600686856,5641,0.2778645020293475,629,0.22510146737433656,629,0.23821417421167657
111,3456,0.29191383078364036,110,0.15017171401810803,4714,0.2688104901654699,1929,0.2450827349359975,1929,0.23758975960037465
112,5121,0.29722135497970653,111,0.12644395878863565,5765,0.2738058070558851,5289,0.30627536684358414,5289,0.25663440524508274
113,5426,0.26974711208242275,112,0.169840774274118,4945,0.18607555416796753,5436,0.2007492975335623,5436,0.26162972213549796
114,6201,0.27068373399937556,113,0.16297221354979707,4619,0.27286918513893227,2224,0.24477052763034654,2224,0.24820480799250702
115,5558,0.2669372463315642,114,0.19481735872619418,1598,0.2928504527005932,2773,0.28910396503278174,2773,0.2600686856072432
116,6547,0.2819231970028099,115,0.17358726194192944,6129,0.2450827349359975,199,0.27349359975023413,199,0.2950359038401499
117,3577,0.29316266000624414,116,0.1888854199188261,3565,0.27474242897283796,1397,0.28879175772713084,1397,0.2900405869497346
118,2325,0.25007805182641274,117,0.1470496409615985,677,0.23696534498907273,6160,0.3040899157040275,6160,0.2438339057133937
119,1033,0.2825476116141118,118,0.17421167655323136,6033,0.2603808929128942,1605,0.28879175772713084,1605,0.19918826100530754
120,967,0.3078364033718389,119,0.17358726194192944,2177,0.27224477052763035,5659,0.24695597876990322,5659,0.25320012488292226
121,4002,0.2856696846706213,120,0.14673743365594755,6739,0.20730565095223227,3682,0.2856696846706213,3682,0.24477052763034654
122,5095,0.2660006244146113,121,0.15079612862940991,5484,0.23509210115516704,2799,0.22666250390259132,2799,0.2797377458632532
123,5733,0.27880112394630036,122,0.14330315329378707,4562,0.2869185138932251,5093,0.2044957852013737,5093,0.29128941617233844
124,2238,0.29128941617233844,123,0.18326568841710897,1024,0.23197002809865752,2599,0.307211988760537,2599,0.26100530752419604
125,4293,0.29316266000624414,124,0.1685919450515142,875,0.28317202622541365,2934,0.23103340618170465,2934,0.28317202622541365
126,2,0.3143927567905089,125,0.16390883546674992,951,0.2700593193880737,1049,0.25413674679987514,1049,0.2619419294411489
127,344,0.26974711208242275,126,0.17015298157976896,4205,0.2856696846706213,2751,0.23290665001561037,2751,0.2553855760224789
128,439,0.29222603808929126,127,0.19107087105838277,1627,0.2600686856072432,4600,0.25507336871682795,4600,0.2753668435841399
129,2555,0.3228223540430846,128,0.15142054324071183,6076,0.28067436778020605,1550,0.29066500156103653,1550,0.2666250390259132
130,948,0.24352169840774274,129,0.17795816422104277,3742,0.26069310021854514,2420,0.2544489541055261,2420,0.31689041523571654
131,3072,0.30689978145488606,130,0.18389010302841086,1270,0.27942553855760227,4503,0.26069310021854514,4503,0.26319075866375274
132,857,0.2990945988136122,131,0.19731501717140182,6802,0.30939743990009366,4130,0.2928504527005932,4130,0.26319075866375274
133,1591,0.32001248829222606,132,0.14330315329378707,6586,0.26100530752419604,4870,0.26225413674679987,4870,0.2703715266937246
134,6104,0.3012800499531689,133,0.1745238838588823,1579,0.25975647830159226,1066,0.2569466125507337,1066,0.30689978145488606
135,5894,0.29191383078364036,134,0.1554792382141742,6014,0.2844208554480175,3063,0.27068373399937556,3063,0.23758975960037465
136,6846,0.33687168279737745,135,0.15985014049328755,2611,0.2934748673118951,5913,0.2928504527005932,5913,0.28379644083671557
137,331,0.33499843896347176,136,0.1685919450515142,4531,0.2535123321885732,753,0.23197002809865752,753,0.22791133312519513
138,3255,0.3365594754917265,137,0.1582891039650328,2911,0.29191383078364036,970,0.2578832344676865,970,0.2984701842023103
139,1966,0.287542928504527,138,0.1607867624102404,375,0.29316266000624414,407,0.30752419606618797,407,0.25070246643771466
140,1302,0.30440212300967845,139,0.1529815797689666,5345,0.27411801436153604,2939,0.2738058070558851,2939,0.2869185138932251
141,3310,0.2965969403684046,140,0.19200749297533562,1730,0.27349359975023413,1095,0.26381517327505466,1095,0.28879175772713084
142,5630,0.28660630658757413,141,0.16422104277240088,3578,0.2834842335310646,665,0.2544489541055261,665,0.29316266000624414
143,5526,0.3418669996877927,142,0.15735248204807992,482,0.2819231970028099,3633,0.30939743990009366,3633,0.3065875741492351
144,5727,0.32126131751482984,143,0.1901342491414299,1929,0.2900405869497346,82,0.3197002809865751,82,0.2994068061192632
145,2215,0.31033406181704654,144,0.1851389322510147,3227,0.2560099906337808,652,0.27661567280674365,652,0.28129878239150796
146,5055,0.3346862316578208,145,0.15516703090852327,5269,0.2660006244146113,5008,0.28535747736497036,5008,0.2969091476740556
147,6453,0.33593506088042463,146,0.15672806743677803,4894,0.29971901342491414,3673,0.2738058070558851,3673,0.3100218545113956
148,5453,0.32126131751482984,147,0.15079612862940991,6771,0.26412738058070556,6409,0.29628473306275366,6409,0.30377770839837653
149,5379,0.35185763346862314,148,0.1745238838588823,6103,0.3106462691226975,317,0.25663440524508274,317,0.3115828910396503
150,452,0.29566031845145174,149,0.1660942866063066,6532,0.287542928504527,4223,0.27411801436153604,4223,0.3228223540430846
151,2478,0.36715579144551985,150,0.20043709022791134,6074,0.2884795504214799,2203,0.31720262254136744,2203,0.29628473306275366
152,3253,0.35654074305338745,151,0.19231970028098658,3322,0.3059631595379332,2390,0.27724008741804557,2390,0.2603808929128942
153,5627,0.3621604745551046,152,0.14517639712769279,5706,0.3668435841398689,6869,0.33031532937870745,6869,0.3403059631595379
154,4741,0.36434592569466123,153,0.1548548236028723,1473,0.30284108648142366,4128,0.30377770839837653,4128,0.3115828910396503
155,2469,0.3321885732126132,154,0.15235716515766468,4337,0.3421792069934437,3830,0.29878239150796126,3830,0.3443646581330003
156,1597,0.3471745238838589,155,0.15985014049328755,3752,0.30689978145488606,517,0.30533874492663127,517,0.34405245082734937
157,4466,0.3256322197939432,156,0.15891351857633468,75,0.3175148298470184,3446,0.3443646581330003,3446,0.33031532937870745
158,1291,0.30689978145488606,157,0.18389010302841086,5508,0.2975335622853575,144,0.29971901342491414,144,0.3197002809865751
159,2906,0.3312519512956603,158,0.2019981267561661,6537,0.3181392444583203,1201,0.3250078051826413,1201,0.30814861067748983
160,1668,0.40305963159537933,159,0.15329378707461755,2028,0.31345613487355606,5115,0.366219169528567,5115,0.30377770839837653
161,4372,0.32688104901654697,160,0.15985014049328755,1346,0.31189509834530127,2718,0.35654074305338745,2718,0.29784576959100845
162,5467,0.3140805494848579,161,0.13237589759600374,2280,0.30159225725881983,6787,0.2859818919762722,6787,0.3056509522322822
163,2399,0.3637215110833594,162,0.1339369341242585,3474,0.29878239150796126,628,0.35841398688729315,628,0.3122073056509522
164,2023,0.36653137683421794,163,0.15641586013112707,2616,0.33499843896347176,4088,0.3031532937870746,4088,0.3705900718076803
165,2987,0.3228223540430846,164,0.19731501717140182,2712,0.3246955978769903,5287,0.29784576959100845,5287,0.3287542928504527
166,3360,0.31470496409615983,165,0.1542304089915704,1147,0.3106462691226975,1351,0.30877302528879175,1351,0.30221667187012174
167,4731,0.31876365906962223,166,0.18014361536059945,6316,0.287542928504527,2543,0.3215735248204808,2543,0.32781767093349984
168,3259,0.3577895722759913,167,0.1660942866063066,109,0.28972837964408366,1418,0.3421792069934437,1418,0.3677802060568217
169,5420,0.3443646581330003,168,0.18201685919450517,1211,0.30877302528879175,2669,0.36403371838901033,2669,0.3456134873556041
170,6462,0.3577895722759913,169,0.16047455510458944,2621,0.3078364033718389,2324,0.3197002809865751,2324,0.3281298782391508
171,3591,0.366219169528567,170,0.13830783640337183,4032,0.33999375585388697,4355,0.3677802060568217,4355,0.34935997502341554
172,134,0.3552919138307836,171,0.21386200437090228,6484,0.27880112394630036,5655,0.3040899157040275,5655,0.3100218545113956
173,2158,0.3512332188573213,172,0.15204495785201375,633,0.35903840149859506,6320,0.2819231970028099,6320,0.346237901966906
174,3387,0.39962535123321885,173,0.17233843271932564,2498,0.26974711208242275,882,0.3321885732126132,882,0.3808929128941617
175,3096,0.3627848891664065,174,0.1620355916328442,2090,0.3140805494848579,842,0.3687168279737746,842,0.3034655010927256
176,2441,0.3443646581330003,175,0.169840774274118,5492,0.39650327817670933,6247,0.3403059631595379,6247,0.3637215110833594
177,5347,0.3712144864189822,176,0.18982204183577897,5475,0.29066500156103653,6430,0.3240711832656884,6430,0.35591632844208554
178,2528,0.3262566344052451,177,0.14205432407118326,3144,0.346237901966906,5791,0.32906650015610367,5791,0.359662816109897
179,6132,0.365906962222916,178,0.182953481111458,435,0.294099281923197,771,0.34405245082734937,771,0.3496721823290665
180,2081,0.3602872307211989,179,0.16796753044021231,5065,0.3165782079300656,5085,0.3275054636278489,5085,0.34498907274430224
181,3772,0.3477989384951608,180,0.16453325007805183,5007,0.3699656571963784,172,0.39650327817670933,172,0.34592569466125506
182,3393,0.3577895722759913,181,0.1529815797689666,4377,0.35591632844208554,490,0.38713705900718076,490,0.35716515766468937
183,5002,0.35654074305338745,182,0.16703090852325944,239,0.32438339057133936,483,0.3453012800499532,483,0.37995629097720884
184,5896,0.39119575398064316,183,0.15266937246331563,3961,0.3568529503590384,5745,0.4027474242897284,5745,0.34935997502341554
185,3699,0.4093037777083984,184,0.16921635966281612,3903,0.3190758663752732,1573,0.35591632844208554,1573,0.3627848891664065
186,794,0.31345613487355606,185,0.1392444583203247,2199,0.37308773025288794,6109,0.3824539494224165,6109,0.34405245082734937
187,2583,0.34155479238214176,186,0.16109896971589135,2736,0.3000312207305651,6797,0.3512332188573213,6797,0.3424914142990946
188,4257,0.37964408367155794,187,0.15797689665938183,6675,0.41929441148922886,963,0.3746487667811427,963,0.34655010927255697
189,4726,0.3496721823290665,188,0.17171401810802372,3387,0.3627848891664065,4470,0.37152669372463315,4470,0.3968154854823603
190,6381,0.31283172026225414,189,0.15672806743677803,2913,0.333125195129566,1043,0.3743365594754917,1043,0.35154542616297224
191,2116,0.379331876365907,190,0.17421167655323136,2708,0.33499843896347176,3829,0.32438339057133936,3829,0.3699656571963784
192,2955,0.43677802060568216,191,0.15672806743677803,2827,0.3228223540430846,5726,0.33905713393693415,5726,0.39962535123321885
193,2778,0.38807368092413363,192,0.16546987199500468,6006,0.3609116453325008,3849,0.3340618170465189,3849,0.3699656571963784
194,1459,0.3899469247580393,193,0.1517327505463628,5888,0.35248204807992506,362,0.3175148298470184,362,0.3381205120199813
195,2405,0.3471745238838589,194,0.17108960349672184,6823,0.33905713393693415,4616,0.379019669060256,4616,0.372775522947237
196,2712,0.39119575398064316,195,0.18451451763971277,6411,0.3125195129566032,455,0.3502965969403684,455,0.40618170465188885
197,3432,0.4093037777083984,196,0.15142054324071183,2846,0.3899469247580393,2723,0.36497034030596315,2723,0.3980643147049641
198,2483,0.36247268186075554,197,0.17546050577583516,683,0.36497034030596315,4793,0.40680611926319077,4793,0.4083671557914455
199,6130,0.39775210739931316,198,0.17358726194192944,1545,0.3234467686543865,166,0.38557602247892603,166,0.36059943802684985
200,2657,0.372775522947237,199,0.18201685919450517,2323,0.33499843896347176,6862,0.3315641586013113,6862,0.3893225101467374
201,668,0.4046206681236341,200,0.1582891039650328,2872,0.32969091476740553,5188,0.34686231657820793,5188,0.3771464252263503
202,4351,0.3812051201998127,202,0.15735248204807992,6219,0.33250078051826415,1660,0.4018108023727755,1660,0.3933812051201998
203,5080,0.3758975960037465,201,0.1810802372775523,3537,0.36309709647205746,4461,0.42335310646269125,4461,0.3893225101467374
204,1040,0.36497034030596315,203,0.22541367467998752,1568,0.34155479238214176,162,0.37808304714330315,162,0.3568529503590384
205,4076,0.40867936309709646,204,0.19356852950359038,2696,0.32906650015610367,4256,0.4320949110209179,4256,0.3812051201998127
206,3352,0.3693412425850765,205,0.2079300655635342,5622,0.37995629097720884,4142,0.40212300967842646,4142,0.3668435841398689
207,3812,0.4093037777083984,206,0.2007492975335623,1132,0.3234467686543865,1333,0.3824539494224165,1333,0.33499843896347176
208,1259,0.366219169528567,207,0.20168591945051514,5414,0.3758975960037465,1739,0.35591632844208554,1739,0.39962535123321885
209,191,0.4214798626287855,208,0.20480799250702467,4398,0.404932875429285,1140,0.38151732750546363,1140,0.3737121448641898
210,938,0.4093037777083984,209,0.16952856696846708,6258,0.3752731813924446,6703,0.3812051201998127,6703,0.3634093037777084
211,0,0.35591632844208554,210,0.2079300655635342,4338,0.372463315641586,3746,0.4124258507649079,3746,0.32126131751482984
212,3722,0.38963471745238837,211,0.20886668748048703,3070,0.36715579144551985,115,0.4661255073368717,115,0.42709959413050264
213,1714,0.40212300967842646,212,0.21948173587261943,6687,0.33687168279737745,5275,0.41273805807055886,5275,0.3933812051201998
214,6460,0.3768342179206993,213,0.24882922260380894,4769,0.3999375585388698,3471,0.3877614736184827,3471,0.37808304714330315
215,2768,0.42023103340618173,214,0.2210427724008742,2933,0.40430846081798316,729,0.3637215110833594,729,0.31127068373399935
216,2554,0.39119575398064316,215,0.20668123634093039,2661,0.38869809553543555,527,0.36653137683421794,527,0.42054324071183263
217,3893,0.3758975960037465,216,0.20699344364658134,5921,0.3484233531064627,393,0.39463003434280364,393,0.41024039962535125
218,5177,0.3737121448641898,217,0.20012488292226038,609,0.4171089603496722,581,0.3877614736184827,581,0.42054324071183263
219,4758,0.42023103340618173,218,0.17795816422104277,6818,0.38463940056197315,4540,0.42834842335310647,4540,0.4308460817983141
220,5222,0.3862004370902279,220,0.1888854199188261,6055,0.40961598501404933,1486,0.411801436153606,1486,0.4164845457383703
221,59,0.3849516078676241,219,0.17546050577583516,236,0.4189822041835779,327,0.4477052763034655,327,0.4155479238214174
222,3891,0.41086481423665316,222,0.2366531376834218,5119,0.39650327817670933,4884,0.40305963159537933,4884,0.3424914142990946
223,5073,0.4014985950671246,221,0.20293474867311895,250,0.4214798626287855,6580,0.33093974399000936,6580,0.3915079612862941
224,4520,0.42366531376834216,224,0.2294723696534499,3449,0.40368404620668125,2060,0.3733999375585389,2060,0.431470496409616
225,5665,0.37090227911333123,223,0.21167655323134563,6814,0.379331876365907,4617,0.33031532937870745,4617,0.4436465813300031
226,1414,0.4199188261005308,225,0.19856384639400562,3659,0.3968154854823603,547,0.3581017795816422,547,0.4520761785825788
227,2374,0.4171089603496722,226,0.222291601623478,1864,0.4489541055260693,1356,0.43428036216047455,1356,0.4093037777083984
